application_id,applicant_name,age,annual_income,employment_length,sex,race,credit_score,debt_to_income_ratio,num_credit_lines,num_derogatory_marks,months_since_last_delinquency,loan_amount,loan_term,loan_purpose,interest_rate,avg_monthly_balance,num_overdrafts,num_late_fees,monthly_income_deposits,loan_status
APP006134,Applicant_6134,62,135266,30.0,Male,Other,802,0.19,17,0,,5039,120,credit_card,20.43,45504,0,1,12733,0
APP006135,Applicant_6135,50,151458,34.0,Female,White,600,0.55,10,1,,27842,60,car,17.8,36660,0,1,15529,0
APP006136,Applicant_6136,51,67801,21.0,Male,Black,312,0.31,17,1,,48247,60,credit_card,15.66,12801,0,0,11621,1
APP006137,Applicant_6137,55,134012,6.0,Female,Other,822,0.35,6,0,,29884,120,education,16.64,21694,0,0,10507,0
APP006138,Applicant_6138,41,116085,,Female,Other,401,0.11,14,0,,19614,60,business,19.91,46670,1,1,1569,1
APP006139,Applicant_6139,51,51566,35.0,Female,White,496,0.27,9,0,,42617,84,home_improvement,16.57,44212,0,0,7423,0
APP006140,Applicant_6140,39,183593,6.0,Female,Other,690,0.54,5,1,,73354,36,major_purchase,8.29,8258,1,0,18376,0
APP006141,Applicant_6141,51,43798,26.0,Female,Other,354,0.55,8,0,,97360,36,home_improvement,12.23,46173,0,2,13429,1
APP006142,Applicant_6142,52,164637,1.0,Female,Other,482,0.45,16,0,,48149,60,car,6.43,17980,1,1,15360,0
APP006143,Applicant_6143,22,43027,16.0,Female,Asian,318,0.35,7,0,,19878,36,credit_card,22.23,2144,0,0,3479,0
APP006144,Applicant_6144,30,25631,0.0,Male,Other,662,0.56,2,0,,60030,120,home_improvement,8.2,27904,0,1,6090,0
APP006145,Applicant_6145,22,76878,29.0,Female,Black,772,0.53,9,0,,87437,36,credit_card,16.41,3259,1,0,13312,1
APP006146,Applicant_6146,22,65206,,Male,Asian,308,0.52,10,2,,66312,84,home_improvement,4.65,13185,0,0,6291,1
APP006147,Applicant_6147,44,123473,27.0,Female,Asian,324,0.53,19,1,,49490,36,debt_consolidation,10.33,13208,0,0,9621,0
APP006148,Applicant_6148,37,78334,32.0,Female,Hispanic,605,0.3,4,0,,11838,60,debt_consolidation,22.74,44407,0,2,14244,0
APP006149,Applicant_6149,52,92323,25.0,Female,Other,733,0.34,13,0,,56435,120,debt_consolidation,20.58,19580,0,0,8235,0
APP006150,Applicant_6150,36,73619,34.0,Male,Black,721,0.28,2,0,,68956,84,major_purchase,5.5,19200,0,0,18170,0
APP006151,Applicant_6151,36,123536,10.0,Male,Black,356,0.46,19,0,,23037,120,home_improvement,15.5,562,0,0,16379,1
APP006152,Applicant_6152,66,177947,6.0,Male,Hispanic,833,0.38,6,0,,24577,84,business,11.76,25707,0,0,16766,0
APP006153,Applicant_6153,59,175586,27.0,Male,Black,847,0.09,16,0,,24182,120,car,6.4,20245,0,2,17493,0
APP006154,Applicant_6154,51,173652,,Male,Asian,478,0.13,15,0,,29097,84,home_improvement,21.09,43466,0,1,9526,0
APP006155,Applicant_6155,63,155360,30.0,Female,White,367,0.16,14,1,,73807,120,business,22.2,33775,0,0,10551,0
APP006156,Applicant_6156,44,26734,,Male,Asian,795,0.42,13,0,117.0,48664,120,education,14.35,33024,0,0,7566,0
APP006157,Applicant_6157,21,59008,32.0,Male,White,300,0.11,17,0,,53107,84,credit_card,7.58,16723,0,1,11230,1
APP006158,Applicant_6158,31,69349,33.0,Male,Black,347,0.35,18,0,,58627,84,education,12.52,18021,0,0,10533,0
APP006159,Applicant_6159,41,158886,20.0,Female,Other,716,0.51,1,0,,64101,60,home_improvement,4.2,44180,0,0,12517,0
APP006160,Applicant_6160,24,194226,36.0,Female,White,496,0.57,4,1,,26761,60,home_improvement,18.61,49691,0,0,16529,1
APP006161,Applicant_6161,27,158923,,Female,Asian,347,0.29,16,2,,26135,60,debt_consolidation,22.92,49268,0,0,7763,0
APP006162,Applicant_6162,46,144478,36.0,Male,Asian,654,0.34,18,0,,79564,84,education,3.84,26901,0,0,2917,0
APP006163,Applicant_6163,67,152672,20.0,Female,Asian,533,0.51,10,0,,51277,84,education,17.58,24514,1,0,13313,1
APP006164,Applicant_6164,32,76614,13.0,Male,Asian,736,0.56,8,2,,86908,84,credit_card,5.41,15775,0,0,3182,0
APP006165,Applicant_6165,51,23692,9.0,Female,Hispanic,389,0.26,6,0,,17369,120,home_improvement,8.48,36321,0,0,6312,0
APP006166,Applicant_6166,37,146745,6.0,Female,Black,668,0.24,17,0,,35796,36,major_purchase,15.01,7274,0,0,2352,0
APP006167,Applicant_6167,53,40373,28.0,Female,Other,468,0.3,5,0,,24362,60,car,10.38,32394,0,0,6831,1
APP006168,Applicant_6168,31,132413,39.0,Female,Hispanic,662,0.19,4,0,,79169,36,debt_consolidation,3.63,22613,0,0,14526,0
APP006169,Applicant_6169,48,34507,7.0,Female,Black,476,0.52,4,1,,86795,84,home_improvement,24.63,18646,0,0,17694,1
APP006170,Applicant_6170,52,82931,38.0,Male,White,799,0.23,19,0,,92303,36,education,7.18,38209,0,0,7974,0
APP006171,Applicant_6171,21,95499,12.0,Male,Hispanic,432,0.3,9,0,,53458,36,credit_card,14.84,49524,1,0,11574,0
APP006172,Applicant_6172,67,134362,18.0,Female,Hispanic,471,0.23,13,0,,94222,120,education,14.59,29694,0,0,18333,0
APP006173,Applicant_6173,48,117449,10.0,Male,Hispanic,829,0.12,7,1,,98208,60,debt_consolidation,23.91,17172,0,0,6877,0
APP006174,Applicant_6174,62,116819,1.0,Female,Hispanic,740,0.38,18,0,,17690,60,debt_consolidation,20.07,47711,0,0,17572,0
APP006175,Applicant_6175,27,59423,5.0,Female,White,411,0.37,18,0,114.0,87873,60,education,15.45,36266,0,1,16415,1
APP006176,Applicant_6176,22,123612,28.0,Female,Asian,339,0.21,17,1,,9802,84,business,19.33,41308,1,0,11603,0
APP006177,Applicant_6177,62,106120,4.0,Female,Hispanic,401,0.07,8,0,,9969,120,education,21.7,22273,0,1,10318,1
APP006178,Applicant_6178,44,137409,,Female,Black,668,0.57,11,0,,66859,36,home_improvement,10.45,43625,1,0,14156,0
APP006179,Applicant_6179,24,110918,38.0,Female,Asian,473,0.25,6,0,,24648,120,business,6.11,14587,0,0,2912,1
APP006180,Applicant_6180,64,86600,35.0,Female,White,640,0.35,8,1,,66542,36,education,20.94,36207,1,0,5003,0
APP006181,Applicant_6181,39,61848,26.0,Male,Other,495,0.13,8,1,,89538,60,credit_card,7.61,30337,0,0,16740,0
APP006182,Applicant_6182,46,26820,17.0,Male,White,481,0.19,19,0,,53617,36,credit_card,10.84,11391,0,0,17262,1
APP006183,Applicant_6183,31,28512,35.0,Female,Other,622,0.29,15,0,,87402,36,major_purchase,22.45,36038,1,0,16134,1
APP006184,Applicant_6184,60,187797,15.0,Male,Black,412,0.36,19,2,,17020,84,debt_consolidation,17.8,30687,0,0,5069,0
APP006185,Applicant_6185,63,71534,4.0,Female,Other,534,0.52,6,0,,50578,36,major_purchase,5.37,30309,1,0,8166,0
APP006186,Applicant_6186,31,145191,8.0,Male,Hispanic,804,0.21,4,0,,81891,60,education,8.73,2900,0,1,15378,0
APP006187,Applicant_6187,65,190848,33.0,Male,Asian,370,0.53,7,0,,10190,60,education,6.84,12890,0,0,1587,1
APP006188,Applicant_6188,23,80945,33.0,Female,Asian,518,0.3,2,0,,85212,120,credit_card,4.18,48876,0,0,5903,0
APP006189,Applicant_6189,32,103420,35.0,Female,Hispanic,816,0.29,2,0,,53389,36,car,8.16,4598,0,0,11804,0
APP006190,Applicant_6190,23,198527,30.0,Male,Asian,464,0.27,14,0,,88427,60,car,17.42,32261,1,0,7687,1
APP006191,Applicant_6191,62,103488,19.0,Female,White,812,0.54,9,0,,36712,60,car,3.8,29451,0,0,5083,0
APP006192,Applicant_6192,47,29711,16.0,Male,Hispanic,680,0.19,7,1,,92686,36,home_improvement,24.19,27772,0,0,8107,0
APP006193,Applicant_6193,69,106009,19.0,Female,Hispanic,483,0.52,5,1,,43844,36,home_improvement,8.52,3848,0,0,12518,1
APP006194,Applicant_6194,22,29597,27.0,Male,Asian,668,0.1,12,1,,7875,36,education,9.77,40097,1,0,18701,0
APP006195,Applicant_6195,69,80067,20.0,Male,Other,747,0.58,18,0,,20518,120,credit_card,4.25,11798,0,0,3888,1
APP006196,Applicant_6196,36,68022,18.0,Male,Black,307,0.33,19,0,,89081,60,major_purchase,5.0,38543,0,0,11236,1
APP006197,Applicant_6197,22,132673,2.0,Female,Other,681,0.6,16,1,,64610,84,business,24.97,41262,0,0,12333,0
APP006198,Applicant_6198,50,169854,29.0,Male,White,681,0.38,12,0,,60318,84,education,10.69,42707,0,0,10468,1
APP006199,Applicant_6199,40,71782,4.0,Female,Hispanic,747,0.11,6,0,,29448,36,home_improvement,18.11,22370,0,0,19127,0
APP006200,Applicant_6200,58,130716,5.0,Female,Hispanic,453,0.08,1,0,,81456,60,credit_card,19.65,41391,2,0,18031,0
APP006201,Applicant_6201,48,138030,2.0,Female,White,333,0.16,12,1,,66785,60,car,14.11,43230,1,0,3706,0
APP006202,Applicant_6202,45,92036,23.0,Female,Black,796,0.28,11,0,,55211,36,business,13.45,49095,0,0,16591,0
APP006203,Applicant_6203,52,55342,0.0,Female,Hispanic,321,0.46,11,1,,41024,120,car,10.72,25938,0,0,4352,0
APP006204,Applicant_6204,30,105745,35.0,Male,Other,679,0.05,9,1,,44458,120,debt_consolidation,18.59,22373,0,0,9769,0
APP006205,Applicant_6205,62,172049,14.0,Female,White,447,0.19,2,0,,37817,84,major_purchase,14.8,40295,0,0,3985,1
APP006206,Applicant_6206,60,77396,37.0,Female,Hispanic,398,0.37,8,1,,42742,36,credit_card,12.68,3104,0,0,12544,0
APP006207,Applicant_6207,53,134836,17.0,Male,Other,830,0.21,1,0,,77500,120,education,6.76,25884,1,0,6219,0
APP006208,Applicant_6208,33,126998,22.0,Male,White,570,0.25,1,2,,89213,60,credit_card,17.85,43206,0,0,3187,1
APP006209,Applicant_6209,61,70021,28.0,Female,White,300,0.22,12,0,,84795,60,business,12.89,7743,0,0,16306,1
APP006210,Applicant_6210,62,150672,,Female,White,586,0.57,4,0,,62513,120,car,5.74,7364,0,0,15580,0
APP006211,Applicant_6211,67,138559,23.0,Female,Black,479,0.09,1,0,,53276,84,home_improvement,10.87,5892,0,1,10926,0
APP006212,Applicant_6212,57,86836,12.0,Male,White,555,0.55,12,0,,56357,36,home_improvement,4.48,16879,0,0,14990,1
APP006213,Applicant_6213,36,178147,32.0,Female,Asian,473,0.23,14,0,,20934,84,credit_card,6.15,23799,0,0,18096,0
APP006214,Applicant_6214,65,181874,21.0,Female,Asian,349,0.19,1,1,,51121,84,business,24.86,7430,0,0,6414,0
APP006215,Applicant_6215,42,97017,,Male,White,831,0.54,12,0,,19201,36,education,20.51,46567,1,1,17540,1
APP006216,Applicant_6216,40,122689,16.0,Male,Hispanic,489,0.21,5,0,,44517,60,home_improvement,24.74,22199,0,0,12234,0
APP006217,Applicant_6217,63,100291,21.0,Male,Asian,342,0.59,2,1,1.0,42637,84,credit_card,23.72,23021,0,0,5638,1
APP006218,Applicant_6218,47,110450,4.0,Female,Other,816,0.35,4,0,,92510,36,education,24.09,29063,0,0,5002,0
APP006219,Applicant_6219,61,186664,24.0,Female,Other,365,0.31,11,0,,56078,120,debt_consolidation,13.79,29730,0,0,5849,0
APP006220,Applicant_6220,36,76006,,Female,Hispanic,695,0.59,18,1,,9990,84,home_improvement,18.06,4048,0,1,15451,0
APP006221,Applicant_6221,54,177341,16.0,Male,Other,550,0.17,19,1,,81267,60,debt_consolidation,3.77,9760,0,1,19417,1
APP006222,Applicant_6222,52,124268,30.0,Male,Hispanic,427,0.55,18,1,,87323,60,business,11.67,25351,0,0,11383,0
APP006223,Applicant_6223,46,70138,16.0,Female,Other,487,0.38,15,1,,70994,120,major_purchase,18.02,29822,0,0,1402,1
APP006224,Applicant_6224,45,82398,32.0,Male,White,482,0.47,15,0,,87053,36,debt_consolidation,6.81,9907,0,0,12855,1
APP006225,Applicant_6225,22,170946,38.0,Male,Other,711,0.37,9,1,,18011,60,major_purchase,22.75,33511,0,0,9412,0
APP006226,Applicant_6226,32,77228,36.0,Male,White,378,0.39,8,0,,42553,120,education,5.8,7186,0,0,17540,1
APP006227,Applicant_6227,60,82670,3.0,Male,Other,318,0.14,10,0,,97698,36,debt_consolidation,21.52,23642,0,0,11972,0
APP006228,Applicant_6228,29,145613,13.0,Female,Other,777,0.13,8,0,,12389,36,home_improvement,16.73,44706,0,0,3973,0
APP006229,Applicant_6229,32,122071,12.0,Female,Other,344,0.27,11,0,,50135,36,debt_consolidation,21.99,48062,0,0,9148,1
APP006230,Applicant_6230,46,130572,26.0,Male,White,521,0.24,19,0,,98103,60,home_improvement,8.31,698,1,0,5919,1
APP006231,Applicant_6231,29,158997,23.0,Male,Other,428,0.44,12,0,,89174,120,credit_card,17.2,41420,0,0,18735,0
APP006232,Applicant_6232,30,23107,26.0,Male,Other,529,0.45,7,0,,64732,36,credit_card,8.29,7752,1,0,13685,0
APP006233,Applicant_6233,52,106388,7.0,Male,Black,526,0.36,1,0,,9021,36,education,9.12,42319,0,1,18937,1
APP006234,Applicant_6234,54,115719,38.0,Male,White,696,0.27,3,0,,77807,84,major_purchase,5.94,13301,1,0,15202,0
APP006235,Applicant_6235,68,138018,20.0,Female,Asian,574,0.42,13,1,,37384,120,car,21.87,36121,0,0,15835,0
APP006236,Applicant_6236,40,47617,10.0,Male,Hispanic,437,0.43,4,0,,65569,60,business,20.75,49182,1,0,8583,1
APP006237,Applicant_6237,59,94258,30.0,Female,Black,472,0.5,10,2,,43003,36,debt_consolidation,9.55,34257,1,2,15134,0
APP006238,Applicant_6238,22,70075,26.0,Female,Other,626,0.5,6,2,,85611,84,home_improvement,7.36,25667,0,0,7502,1
APP006239,Applicant_6239,21,146998,,Male,Asian,514,0.09,4,0,,29026,36,car,20.66,23132,0,0,18776,1
APP006240,Applicant_6240,56,42631,7.0,Female,Asian,527,0.26,8,0,,94717,120,credit_card,13.46,39519,0,0,13942,1
APP006241,Applicant_6241,44,143120,32.0,Male,Other,406,0.28,14,0,,23000,84,home_improvement,10.55,9499,1,0,4345,1
APP006242,Applicant_6242,47,117158,11.0,Male,Other,458,0.52,18,2,,79175,84,home_improvement,18.15,35470,1,0,11635,0
APP006243,Applicant_6243,22,158955,34.0,Male,Black,435,0.33,8,0,,37059,120,car,11.78,19030,0,2,16347,0
APP006244,Applicant_6244,51,170780,33.0,Female,White,329,0.32,5,0,,62102,84,home_improvement,19.15,48287,0,0,10229,0
APP006245,Applicant_6245,34,66221,15.0,Female,Black,397,0.35,14,0,,64161,60,car,8.0,9053,1,0,7457,0
APP006246,Applicant_6246,22,168269,35.0,Female,White,822,0.12,15,1,,64963,120,debt_consolidation,15.71,15119,0,0,10298,0
APP006247,Applicant_6247,49,172206,1.0,Male,Asian,641,0.36,17,1,,19010,36,debt_consolidation,22.31,9406,1,0,19834,0
APP006248,Applicant_6248,35,125922,11.0,Female,Hispanic,467,0.35,4,1,,50970,120,debt_consolidation,20.95,23313,0,0,9767,1
APP006249,Applicant_6249,32,53550,26.0,Female,Other,510,0.46,13,0,,78211,60,credit_card,23.79,42624,1,0,9165,1
APP006250,Applicant_6250,57,34642,16.0,Female,Black,484,0.4,15,1,,12828,120,business,3.95,10735,0,2,17451,0
APP006251,Applicant_6251,48,171511,19.0,Male,Asian,731,0.58,9,5,,63113,60,car,23.46,42533,0,0,13761,1
APP006252,Applicant_6252,40,126093,20.0,Female,Black,723,0.09,17,0,,37778,84,debt_consolidation,8.67,47120,0,0,17020,0
APP006253,Applicant_6253,59,175655,29.0,Male,White,338,0.47,3,0,,98874,84,credit_card,23.81,25441,1,0,11959,0
APP006254,Applicant_6254,44,113885,19.0,Female,Other,686,0.46,9,1,,41593,120,credit_card,8.99,36169,0,0,17641,0
APP006255,Applicant_6255,41,99538,7.0,Female,White,750,0.2,11,1,,52491,36,business,7.52,18305,1,1,9720,0
APP006256,Applicant_6256,30,82014,17.0,Female,White,414,0.43,5,0,,36790,84,credit_card,17.0,11187,1,0,6056,0
APP006257,Applicant_6257,66,39523,17.0,Male,White,700,0.41,18,0,,54416,60,debt_consolidation,19.12,49124,0,0,19857,0
APP006258,Applicant_6258,34,130285,17.0,Male,Asian,603,0.21,12,0,,23151,120,home_improvement,24.19,30172,2,0,1518,0
APP006259,Applicant_6259,57,125879,1.0,Female,Other,608,0.45,19,0,,80945,36,business,9.97,13013,0,0,6990,0
APP006260,Applicant_6260,38,110629,11.0,Female,Hispanic,402,0.56,5,0,,81969,60,debt_consolidation,13.22,34090,0,0,4729,0
APP006261,Applicant_6261,44,96830,,Male,Black,401,0.22,12,0,,6152,120,education,16.5,29506,0,1,17030,0
APP006262,Applicant_6262,34,65538,7.0,Male,White,389,0.59,6,0,,35680,60,business,21.21,3927,0,0,6602,1
APP006263,Applicant_6263,54,67310,9.0,Female,Other,417,0.17,17,0,,93196,84,business,20.3,29608,0,1,14390,0
APP006264,Applicant_6264,32,161980,10.0,Female,Black,438,0.12,14,1,,25591,60,credit_card,23.79,45797,0,0,4753,0
APP006265,Applicant_6265,42,135266,13.0,Male,Other,602,0.09,3,0,,12885,84,major_purchase,15.15,28003,0,0,11448,1
APP006266,Applicant_6266,26,32699,25.0,Female,Black,816,0.17,1,0,,51177,120,debt_consolidation,21.17,26974,0,0,2857,0
APP006267,Applicant_6267,56,86912,29.0,Male,Other,508,0.24,13,1,,61125,60,debt_consolidation,20.77,36404,0,0,9187,0
APP006268,Applicant_6268,65,165327,3.0,Female,Hispanic,386,0.45,18,0,,9577,84,education,7.95,29642,0,0,19055,1
APP006269,Applicant_6269,56,99183,38.0,Female,Other,618,0.09,10,0,,69623,36,home_improvement,10.9,4611,0,1,1601,0
APP006270,Applicant_6270,42,80282,10.0,Female,Other,544,0.33,19,0,,53144,84,debt_consolidation,7.8,8573,0,0,17007,0
APP006271,Applicant_6271,34,78249,23.0,Female,White,389,0.34,19,1,,38125,120,debt_consolidation,4.41,42430,0,1,6174,0
APP006272,Applicant_6272,36,58176,21.0,Male,White,777,0.18,17,1,29.0,6186,120,credit_card,21.78,20780,0,0,5726,0
APP006273,Applicant_6273,56,28163,2.0,Female,White,411,0.08,7,0,,49133,120,business,22.89,39470,0,1,16480,0
APP006274,Applicant_6274,45,74210,36.0,Female,Other,693,0.17,8,0,,97018,120,business,12.55,36531,0,0,17413,0
APP006275,Applicant_6275,52,143844,1.0,Female,Hispanic,539,0.18,16,1,,90695,84,business,11.35,18463,0,1,18772,0
APP006276,Applicant_6276,53,124587,11.0,Female,Black,571,0.43,16,0,,10230,120,business,13.62,30813,1,0,6745,1
APP006277,Applicant_6277,65,91979,20.0,Female,White,442,0.18,16,0,,7465,120,credit_card,17.01,33428,0,0,9749,1
APP006278,Applicant_6278,56,98860,4.0,Female,Asian,418,0.24,9,0,,62715,84,major_purchase,24.73,8013,0,0,14356,1
APP006279,Applicant_6279,40,172215,,Male,Other,550,0.08,13,1,,62725,84,business,22.24,12925,0,0,1504,1
APP006280,Applicant_6280,38,24920,3.0,Female,Hispanic,577,0.39,4,0,,44154,60,business,6.99,30887,0,0,18702,1
APP006281,Applicant_6281,58,102911,35.0,Male,Hispanic,462,0.31,10,0,,93439,36,credit_card,22.36,12377,0,0,8346,0
APP006282,Applicant_6282,23,57996,,Male,White,649,0.24,9,0,,30264,120,business,13.92,46589,0,1,13737,0
APP006283,Applicant_6283,43,162820,28.0,Male,White,330,0.44,18,1,,11340,36,business,20.81,16067,2,1,5612,1
APP006284,Applicant_6284,52,114071,8.0,Male,Asian,757,0.43,12,0,,24213,36,car,21.67,21892,1,0,8031,0
APP006285,Applicant_6285,65,67252,25.0,Female,Asian,390,0.23,10,0,,63633,120,business,11.63,4301,0,0,8839,1
APP006286,Applicant_6286,36,142734,11.0,Female,White,427,0.44,17,0,108.0,75045,120,education,4.1,20008,1,0,10599,1
APP006287,Applicant_6287,25,157522,0.0,Female,Black,847,0.24,12,0,,98594,60,home_improvement,11.34,24379,0,0,14742,0
APP006288,Applicant_6288,24,72756,7.0,Male,White,808,0.17,2,3,,39752,120,debt_consolidation,4.14,28926,0,0,4805,0
APP006289,Applicant_6289,41,70235,32.0,Female,White,536,0.45,14,0,108.0,8675,84,debt_consolidation,14.55,17206,0,0,2288,0
APP006290,Applicant_6290,60,110546,3.0,Male,Hispanic,832,0.45,6,0,,91964,60,car,23.91,25088,0,0,9246,0
APP006291,Applicant_6291,34,151092,13.0,Male,White,350,0.53,11,0,,66587,84,home_improvement,22.53,29869,0,0,6950,0
APP006292,Applicant_6292,59,145802,28.0,Female,White,768,0.33,14,1,,49695,120,car,11.74,4583,0,0,3694,1
APP006293,Applicant_6293,51,128421,13.0,Male,White,687,0.18,14,0,,54178,60,car,19.77,32288,1,0,12946,0
APP006294,Applicant_6294,34,160736,8.0,Male,Black,361,0.51,6,0,,9513,84,business,19.22,1440,0,0,13167,0
APP006295,Applicant_6295,26,86635,8.0,Male,Hispanic,642,0.15,1,1,,7409,36,home_improvement,15.92,3545,1,0,3390,0
APP006296,Applicant_6296,32,43225,25.0,Male,Other,452,0.57,17,0,,61726,36,education,18.65,16878,0,0,10458,1
APP006297,Applicant_6297,36,126885,16.0,Female,Other,340,0.22,17,1,,40351,36,debt_consolidation,22.92,31902,0,0,7310,1
APP006298,Applicant_6298,37,105333,3.0,Male,Other,785,0.06,17,1,,41862,36,debt_consolidation,9.55,28083,0,0,6040,1
APP006299,Applicant_6299,65,191297,2.0,Male,Other,681,0.15,10,0,,88263,36,home_improvement,7.28,2286,0,0,10611,0
APP006300,Applicant_6300,43,30807,28.0,Male,Hispanic,395,0.28,10,0,,78946,36,credit_card,10.42,34586,0,0,17594,1
APP006301,Applicant_6301,34,26402,24.0,Female,White,592,0.08,14,0,,74707,60,business,16.64,3517,0,0,3486,1
APP006302,Applicant_6302,27,24521,,Female,Other,534,0.28,1,3,,51560,36,home_improvement,13.87,47073,1,1,17305,0
APP006303,Applicant_6303,66,134693,11.0,Male,White,640,0.16,2,1,,90688,120,car,17.95,7590,0,1,8685,0
APP006304,Applicant_6304,52,28382,0.0,Female,Other,837,0.06,18,0,,51433,84,car,13.08,38352,0,0,8076,0
APP006305,Applicant_6305,35,130996,0.0,Female,Black,649,0.21,3,0,,27763,36,education,17.5,22353,0,0,8071,0
APP006306,Applicant_6306,64,35065,6.0,Female,White,506,0.17,4,0,,58002,36,education,5.41,29028,0,0,1864,1
APP006307,Applicant_6307,37,105470,9.0,Female,Hispanic,790,0.28,5,0,,53764,84,debt_consolidation,12.83,44845,1,0,17070,1
APP006308,Applicant_6308,61,34425,14.0,Male,Black,680,0.47,3,1,,92264,36,education,17.38,33773,1,1,9744,0
APP006309,Applicant_6309,67,33111,39.0,Male,Black,440,0.33,3,0,,84387,60,education,9.76,28212,1,0,19450,0
APP006310,Applicant_6310,64,191871,10.0,Female,Hispanic,322,0.47,4,0,,32594,60,home_improvement,10.44,4512,0,0,5172,1
APP006311,Applicant_6311,54,73257,,Female,Black,663,0.24,6,0,,95854,84,home_improvement,3.94,25688,1,0,2265,0
APP006312,Applicant_6312,25,143990,12.0,Female,White,447,0.06,7,0,,56421,36,debt_consolidation,20.41,23485,0,0,12285,0
APP006313,Applicant_6313,65,147813,26.0,Female,Asian,804,0.56,4,0,,28445,84,car,13.94,33941,0,0,13774,0
APP006314,Applicant_6314,47,101046,16.0,Female,Asian,517,0.22,15,0,,36879,120,debt_consolidation,7.08,30719,0,0,4643,0
APP006315,Applicant_6315,43,57851,12.0,Female,Other,781,0.34,6,0,,13686,36,major_purchase,17.05,41994,0,0,19332,0
APP006316,Applicant_6316,60,28816,,Female,Other,715,0.31,5,1,,94941,120,business,6.07,22882,0,0,16401,0
APP006317,Applicant_6317,34,22175,28.0,Male,White,624,0.37,8,1,,95818,36,car,13.5,4279,2,0,18969,0
APP006318,Applicant_6318,35,31341,20.0,Male,Hispanic,788,0.54,6,0,,66205,36,home_improvement,6.4,31297,0,0,14841,0
APP006319,Applicant_6319,63,83908,19.0,Female,White,707,0.53,17,0,,92664,84,credit_card,18.05,38568,0,0,5103,1
APP006320,Applicant_6320,53,176726,19.0,Female,Other,443,0.59,16,1,,27176,60,credit_card,7.57,33614,0,0,18158,1
APP006321,Applicant_6321,51,79696,30.0,Male,Black,510,0.34,11,0,,91670,36,credit_card,24.01,31016,0,0,13836,0
APP006322,Applicant_6322,55,103115,7.0,Male,White,558,0.56,1,1,,68684,84,home_improvement,16.44,24517,0,0,7561,0
APP006323,Applicant_6323,37,50194,23.0,Female,White,526,0.32,14,0,,41467,60,home_improvement,3.98,44609,0,0,19792,0
APP006324,Applicant_6324,48,185909,,Male,Hispanic,671,0.07,13,1,,95378,84,business,12.53,12712,0,0,15537,1
APP006325,Applicant_6325,39,104358,38.0,Male,Other,690,0.13,10,0,,41189,84,credit_card,6.95,37911,0,0,4367,1
APP006326,Applicant_6326,66,192648,32.0,Female,White,387,0.23,10,2,,40394,60,credit_card,16.51,27265,0,0,15370,1
APP006327,Applicant_6327,43,122548,14.0,Male,Black,699,0.45,8,0,,7554,60,business,19.95,8932,1,0,14444,0
